id,Predicted
145263,332344.25426427077
56695,337206.6509653103
151505,344003.1084811586
173821,481649.527158172
85070,295154.58400434436
2529,198139.8636314291
15972,515319.20602513157
4405,254948.04065090345
115252,438531.1564758114
38344,274715.3146049829
61374,436437.8470527825
40884,292776.85591947276
129564,527530.9249946126
184500,688154.2796246524
31911,386302.7129897872
114384,493936.96563313354
175174,695155.9001382609
94948,382716.3138740335
130605,467220.46113825915
146479,536429.5734034715
4772,297640.30479647254
52010,384014.6296711172
151987,351408.23708922195
84116,528375.2194737307
50807,262378.2950449367
116197,384117.3359984876
119063,471965.9643379463
6115,363649.0043592013
153490,573771.4451548101
185170,658522.4894988127
17855,451401.720197685
111619,467878.4003198354
144007,477380.0809896441
165272,527069.4707469976
12593,300814.83419567556
179429,584417.1707069775
63871,316946.9932903112
122611,611243.3565410774
130512,379399.76643849956
182992,625061.0276924975
160987,502822.0980711443
145469,420918.7466671137
78435,536893.2955238883
146383,514741.811701008
37006,310889.78275682114
15320,311198.0462237493
159336,499216.1038612456
82824,360382.6994207265
88962,507624.7668198446
140956,434028.40362512716
110830,562737.4294229922
31039,336522.4697110835
174425,541774.7199883094
11904,281651.24203917355
153755,491230.23693996016
83672,432821.23618687195
170338,545458.3062302662
159441,532440.9632218862
38559,212492.52010515518
153425,396383.3406228265
45356,310493.29224355787
124079,807733.3142180613
46892,199811.62924665416
155099,540388.2241542285
863,307293.7875425597
24590,240592.98105563098
120823,495280.1130270894
42763,234168.06773311069
17197,281518.9889327724
104852,354334.14573336684
14870,349321.68916660897
3943,331056.00881301274
60576,253322.44756362404
24605,306693.2103010155
68087,459191.7003564718
119774,428924.0195341668
21079,396134.21254433924
70830,421059.16939471907
176892,562401.3563111061
92562,400452.16005469824
63868,321877.61141724733
120898,503327.62783614564
66882,365086.326536815
106701,438800.4436016855
128025,800676.8158773313
183631,573722.7757473458
74246,346507.57245966874
58578,585763.0684792486
160351,479445.9228319038
73765,496142.7943076176
107417,460071.2425892948
146884,431199.9369917914
87593,360521.1849478531
155232,356461.584195932
33752,397575.138582878
102706,499712.46834765293
123167,365148.3660613762
41574,290728.84027333534
128815,506373.037282751
129883,399145.9333232202
177719,655744.7016690614
73007,453968.3984837674
34220,352039.0533018505
150294,614475.8132212821
65163,334545.6297865445
45760,240135.92049160242
65057,419514.39273289713
139277,453448.15479651734
36985,342622.1054879929
151823,417956.3924584444
153488,463774.9973972845
45592,291074.3447847635
55449,897743.3974748107
95244,389537.93529837346
121453,395698.1974548425
178356,573173.5679391152
72789,524170.09971623914
35044,326323.30649354204
147493,398638.2279304037
20808,320867.89717547747
175158,651021.0787806986
15144,267058.9133497337
28266,504097.4333159589
17691,290881.11250735074
84155,700321.7825376338
49520,345261.056768253
156485,599475.0760951763
93823,636426.1379316286
167254,713542.5004724518
124629,585932.184147538
123250,309670.59912267287
74437,387680.95770147786
147491,402321.00870721287
152462,314160.6325950925
41625,315244.78662321577
4897,211644.96357162914
139124,738987.4642821033
16974,311969.9273659323
153009,365448.3709914621
38371,223143.53317671356
167843,831824.2831314609
37391,709609.4077522318
174353,654760.1210138132
15981,262787.70651501743
100440,680179.8483181403
161460,597729.521767433
113209,457545.57351076393
47236,277055.1597999247
141312,670875.4820490836
109907,448587.6053963573
88128,490737.73301635595
77956,366287.4062629299
137757,345675.9261422247
105149,460758.9801961289
102460,423873.38487302145
109147,549384.132889888
94632,897899.778396776
13123,419529.72765551985
52557,296371.07590163505
100134,527151.2680530422
157600,607904.3830593574
150242,408709.38543464296
143301,910308.0917635486
125900,698916.1793492824
1437,300673.69671830337
75429,541489.9492308827
122093,333130.4558935705
1723,445782.5769652015
51451,218188.54552908527
165000,537714.4055343205
61143,327524.5205878382
35323,339272.8334884015
70374,368450.32535905554
35883,275176.9333846739
18416,390888.4267345385
68100,384712.1617328417
4040,352745.4910449792
41007,283162.68237715086
136415,473443.96262756607
24094,306704.9360454008
16246,305835.4328657972
22864,413435.4261011497
122453,407578.5460735241
172094,616251.8678252816
165139,658746.2940981201
143728,452326.4755077606
11127,280267.81825728685
116828,566799.3153441249
166631,563480.6759748167
79857,456276.7535588966
105359,468575.34573808505
83907,361215.8504500176
164004,624598.0674855472
105701,568345.1993069313
56890,688470.543464813
137263,463185.2718100713
84978,540268.8236505379
180701,700958.5782582122
87509,692400.63881403
38563,195037.0021154746
90844,421219.30464039545
136149,498494.23145891976
86816,399725.62635902344
89454,329175.76347464614
156349,384339.7754692984
55970,322388.56668427045
102091,395920.8365910537
118798,331072.23878881586
182798,582099.98928168
162911,401449.04634008056
136773,539069.0643537983
10212,332577.31645255216
70372,343058.4008047986
102721,515336.8736491639
30287,292951.2891999239
121199,410726.1249432463
49048,329082.4157684129
112095,517825.8853891351
150212,440631.5788060528
120247,379151.61140063056
120803,376741.1306524752
90784,470873.26310666965
130597,503521.405571979
40981,342942.79674251296
13482,372851.95994146087
56466,302811.18019453797
91514,322450.0236652015
65750,680333.2948553166
185723,675134.6760296973
13570,551894.5401614147
106024,654972.0947042186
37033,412796.6496185214
26180,407103.84337249555
114799,387575.30804502335
118371,431892.09359249217
165463,470644.6678006418
137571,582103.6856803445
82354,440674.2764848107
59508,665895.2391475444
2281,321525.4417147486
79720,862924.6922563618
60417,383022.29783592717
55422,409221.9151156697
73988,730544.0929975286
77895,463664.48864262924
61754,799924.3711281933
48416,336810.60667333636
165964,443834.52716025733
89352,391384.0900660848
120891,434439.44293788116
113457,572948.5393832502
154656,406831.1505771167
389,261566.27971098258
183408,599744.5377607954
27939,321033.64657191385
41084,319439.7199391121
138245,500831.2574498579
65646,494981.1991036968
25187,317653.6462510923
143247,732498.1350511303
127906,516294.6150290975
61113,408243.72230597143
184336,803705.9978968413
53201,462676.2481193605
185431,678384.248848742
118674,365692.09655544464
70067,724326.4559876352
151665,472743.5341371201
105139,479024.9085685436
185518,728004.0163620964
149729,562773.1012961625
80983,465458.5596533979
20763,284396.4489883826
152667,418756.9351714263
83923,458155.5070956457
39790,242380.26889484125
121731,630060.7516394291
15319,226759.1811179747
97378,441941.0614240233
70702,901469.574661538
4238,536116.6853556802
11914,327579.24764688616
51079,356647.93302437465
126760,328648.8861643432
88818,494515.0886567549
119472,423727.6033890855
102020,331449.31217897875
103617,527386.0848253767
154371,455882.4839784157
5952,289620.0637209966
42723,275957.28115516866
132199,396677.73360380303
150195,469128.88289129245
10731,241109.05400611451
183187,811200.4810158107
17173,395369.00733253395
153767,696634.0573036337
47004,279531.3846691509
79531,567767.1304221652
94126,391964.6521568709
146599,548811.3502257483
8005,315028.76184862514
60019,387997.27818006475
154309,539814.7795035631
45891,277272.29652764095
52627,506849.8307895112
88623,382176.19880023773
117673,434359.8407016493
80864,366575.28339544305
59207,454032.32443592855
139649,417155.87598174973
122954,397248.92951211846
59100,382747.5965478246
28407,662292.3542364502
11785,404482.0199600823
59241,308496.5672563376
149828,584485.0207679555
139197,337854.3009856847
55306,290861.4997810352
86069,542378.5305730421
73517,482938.133071641
6010,257189.38134702737
182045,634244.8223774534
178657,532502.1635458266
157542,534383.8652173469
134284,564864.0360082942
58567,614483.6749361993
99854,578785.4966970178
148883,399003.0478671902
137456,492074.2424103838
157556,470459.10647238186
161009,497016.4507065259
142928,549430.0989346406
168950,452509.0512257745
55851,456742.0679187174
179790,593459.0908189771
51403,343899.77969911275
114851,349253.28891916573
34384,324307.2836240273
82551,475349.5487292967
163422,426568.6799246958
16764,358389.03749242064
76605,301894.1769550728
1576,198124.5063089399
172616,441908.8313653304
27924,344131.2004338712
35642,352219.3944238862
65945,763713.0856612176
90794,494846.07114294375
161186,443961.5650364353
176288,825142.6715529537
155503,698363.8102354093
2070,217406.76165234152
85991,659390.5260582273
85587,398108.3089294067
26055,346376.434947856
23567,335840.85619935463
170748,431706.47524598404
120697,389971.3665680599
171509,539798.0512196389
136403,465852.06338911003
65472,426937.5564499435
176640,535321.3951765073
100877,281077.9643177458
123372,641263.6104839838
72592,398044.93624801136
75467,536363.3590558948
131077,447064.21167736367
18636,308880.40327135555
34878,385059.7130702749
182050,668865.3998357626
81713,397603.8099505597
88114,316753.352850716
183680,759429.812294777
119769,358640.4806401743
2538,204569.71569301572
162408,334917.32357295195
124059,641073.8194031824
68262,330738.5455165948
97387,425152.918697237
173969,667599.7129464988
132639,374564.7254261255
180226,657809.5447773311
29532,296578.71758227935
149613,706652.8517518456
168898,518933.275699886
74432,354049.13177431957
115266,459118.08847069927
44673,266176.72734798177
94891,367733.91881338984
160571,497911.2319048388
21954,288855.62562554906
115718,820430.1217442169
110118,383745.5532335586
136150,519621.023488194
63560,414647.3591010871
173706,528046.2005447127
106255,637413.4768174639
96375,442937.10625096475
166870,535674.3790515362
58418,333642.1803128466
59134,251160.36633047892
138395,433912.96608458384
35298,349809.79147580266
174316,824173.9597207939
66938,408844.16530393326
99056,382212.9722864692
143876,423476.7619431038
135497,367134.33052356663
109343,402436.6361833415
57683,336514.49124169076
88991,454690.85353372217
114924,462526.6250013352
5769,337552.01149415324
110078,424609.0081728358
100453,691861.5896640122
56889,706708.2663674016
128581,519334.72570768744
3034,442183.7402360275
39136,484178.95390496287
44114,280171.17413055093
108845,396070.03395885206
85984,679444.7711549413
117729,659615.7438869542
121822,448775.8718671454
91689,386507.1353287826
123308,346621.67137608427
9898,272756.00085618335
131117,293983.8654396395
25353,327719.7390587874
133190,476663.29209027597
11833,318409.5918524044
98962,473371.6119459208
59557,302005.0311376096
42130,297901.20908511593
48954,346851.5869106412
106725,449452.95577164256
97257,512025.643955529
73560,400334.4963745597
120248,456894.9052019721
151457,454627.90035402763
133840,349273.7830271073
137185,375362.3472047959
46208,278368.7044112219
11445,326213.47523755376
55209,418152.03969584906
56820,427712.93639118853
38146,280526.2532394696
132901,379112.43974476436
181568,558012.2375212527
70603,1116618.3934471966
114794,357729.6839675669
13355,345852.91913351876
99336,345461.8854590367
62060,666634.1497695183
145014,414452.5075209988
111582,420403.8706130631
185312,590081.9767741367
150339,421490.9278752303
106133,390076.69227222947
89232,752135.1225194709
20226,233250.99476223672
114741,425925.4923449545
182822,640247.6012636942
120044,553214.2828165863
43809,488008.22364093526
125107,458150.7087465665
179467,602230.2793993412
42015,427273.2544162894
105898,595812.7829180094
23155,390521.53287071496
177458,523094.4000232551
26620,320446.0718797884
125077,436523.62508660194
149651,383583.8653299521
35069,307217.78599119326
11548,309748.9988268117
112373,491142.7529188131
10818,295216.35963372106
145194,451823.3005916956
3854,276880.96872945316
93782,679440.3674744237
128716,734577.8187820449
82363,379430.46825321123
18752,315261.9668236507
116930,512831.9405441447
133517,456284.2594079161
53143,462571.842375495
60962,429576.50632035395
1537,258827.75726830048
115099,479232.90931455843
42045,443173.02325543435
143194,457689.43286257674
77026,457071.18826361164
67736,432219.49322713923
107682,399037.0868557378
82319,430555.7507908104
112686,421527.2066872432
6950,410937.42944763484
33567,286354.87717752473
8426,373664.9401966225
51028,331489.71809320955
89081,440483.95680951426
140145,460086.93932823924
13077,387270.8076208651
88035,344820.1308993668
78386,630537.7548568132
131499,369089.7195576258
48896,413301.69964394707
69286,574147.1304423651
99433,470732.53128771496
185108,558513.7402404582
149899,370790.94634814165
27046,278931.32961493207
31282,342392.15736244834
52435,342596.5497233727
162636,441767.43754430464
71766,438200.9354643823
65097,423751.76907961565
155266,511276.984597987
185888,660193.648489261
170825,631157.2643642668
100423,775021.44064366
60153,394123.4097881773
24351,423539.98982603534
89437,348686.376196312
130653,343291.7856060547
20843,341209.104700299
157924,426656.6013070958
11232,295525.08616666496
37418,439896.88659167674
64279,347956.2470943575
60584,269640.12401860533
97088,362830.5811184088
75359,558775.9684245107
83772,518748.8110967701
97090,385395.0583834423
46161,324450.31334244367
121663,498153.9811563031
4205,277683.45688963286
109941,343839.386677212
35386,330597.8581168355
156661,723392.6197015914
123560,448866.0729990532
48951,289376.1158740903
23965,290194.38813611073
156828,507566.7831829298
129238,403098.30865129444
39508,352134.3348277019
160038,553224.7752332288
112985,457146.8721544753
147834,439428.8826708677
43028,274750.7321113795
47047,369015.9811968866
136653,523213.7232163825
156996,397378.1718026493
70108,352098.6538702829
173848,471785.5280338828
35168,349736.0251254918
89669,416837.73840985773
60867,404032.8958336627
173525,515107.0854082603
183607,637284.2129228439
63608,427627.3607419337
158580,465490.6248022831
120972,791389.5873046061
75636,419325.74574988656
155678,381805.5511961253
102159,471869.5062907025
43158,322670.863738301
82893,331889.0729980463
74610,499532.690148824
40140,269874.26608749153
116644,322816.7312800697
92747,569352.7982251566
54363,457383.3687288284
145381,526040.3029378391
33524,288004.19951122743
9617,388574.7061398971
116372,582713.1553899738
97285,380427.4134854927
34633,417442.2859080839
148708,509775.01096829155
74068,709764.0209089677
173830,546752.3123159129
7894,283175.9099945256
103418,434990.83075139293
108249,349422.89831508696
142195,422524.4746954668
109457,725329.278850106
131502,378720.0445316209
106216,485429.47405049705
24314,339846.2315548209
176045,555000.9416187385
6838,293795.98692938744
151314,514705.5750325585
39614,242486.98202200673
105165,313734.8360609234
3950,474856.03284641483
84840,408193.87832901085
119142,643343.8701726868
49879,245844.53493049255
59024,639272.4495268916
2397,337854.62562092044
42677,269448.37533072784
125932,592872.011139735
138909,483552.78817137174
12538,261864.26722378982
57056,534660.4655602484
172484,512326.90454142843
26693,256877.12441137925
88899,471287.8906392631
72586,457924.79358608444
126813,379497.31053894956
28811,468174.28472411324
16389,273670.7534225354
139667,454097.4059687561
68829,424777.95533721923
126132,569052.3865942985
45854,840900.4411513864
50501,307180.3789291901
124277,426732.78883278155
80177,437054.9511253572
14998,302064.1556949889
169354,522052.6390099739
113759,419988.3279962309
33117,309924.44338664284
15883,371240.9740303418
89206,711619.9091658423
97635,599574.1737011791
58533,301292.55404617544
156204,466359.83826088987
41850,701118.849714211
122019,442391.4429618601
5611,279431.25437110075
92136,436439.96748599096
90673,441380.5784945708
62277,382600.76561012416
77923,355455.44222551154
162302,530032.729463423
6594,354486.9944191803
24693,256672.55869803982
38385,302880.3304279387
116237,446333.32124026254
62271,245245.64952323784
14001,312953.19097463245
1567,260831.85323278894
61568,788646.769059043
151091,339965.0419328627
16492,297407.10922389705
12128,262120.93573713241
184854,707157.3527957655
5048,329965.56523273705
171148,482934.0087403427
36943,403351.26263078616
130223,461901.69554260484
141747,538884.2088229789
120919,774223.629980865
162746,409607.8830166082
132729,472155.6788459932
57706,246581.39045902868
103531,363665.86389094667
135376,627811.8835291342
28483,297702.4249912129
159949,479234.3548300101
117975,429467.318426474
6968,364824.75593691226
116258,508340.94025904423
15522,354206.2905317667
100319,816781.0922162696
55752,446793.5666764688
10104,333035.18037218315
81581,421091.0226487722
17634,322351.49681466026
48493,417066.9222107057
75803,376312.98146157956
179092,706896.617209715
149557,488277.8424588436
110723,367291.72957195656
54531,401575.5953289097
14388,354437.3372534864
92841,653009.3548330498
117527,350714.70967813965
94708,385147.4086738975
90978,423604.92978866666
39034,386210.6740291011
63771,286992.4635351376
119862,396253.3899224902
140307,535761.4141403774
173055,553452.8059694545
60312,249276.4753287545
140948,412138.3538700897
68665,405278.9127926755
53273,333472.7119053843
73695,455707.65072869963
39732,325058.5968424086
108381,369310.2140186561
28833,314656.0160192213
4652,235481.7049228103
12326,296958.65737447503
58295,296450.6674899309
54735,241600.34392915582
55781,304275.4749748226
185759,743929.7283659512
141955,434703.1493620023
50027,398106.02152057167
137553,518785.32959382463
158843,488722.3096271549
76408,354498.0090791364
101394,493103.84853548504
127046,383434.88625592773
170057,516800.93012779544
163871,403956.9289404075
80499,345121.76226091315
100252,467663.8197992112
46520,340404.56849569175
80968,358094.17578791385
22783,296566.2557639326
119958,453056.85175792046
95692,523326.199286166
59418,296187.16351379314
115062,281007.98520048824
154587,494890.022286371
71698,397890.3560913349
170344,529348.5111520557
88585,414501.103913047
145392,373863.65570750524
180979,667901.1313216644
74716,455956.64007603505
64070,255721.49460773636
166071,787464.8892172421
165848,436411.0962049397
185782,529738.8247727725
134557,467212.8303168527
29789,415570.29522520537
148195,518446.8264488068
10467,349263.6409297904
51642,407245.3984914455
178810,690662.438009617
162477,516214.6035627025
44481,384168.10278309137
18944,268879.0963257003
42036,413880.62866418867
106197,364900.314068162
8706,282829.2232180192
93484,794637.6592904977
78193,599462.5841312059
70753,964851.4580136102
175868,562157.438561523
143981,469307.6127936371
41404,297211.0050109368
36015,314542.985900464
135516,458415.26627634215
108910,454001.50229083566
144886,558200.3715248718
120965,726867.4263637087
92906,508624.1481640486
10308,394198.9492106145
147357,431465.8558741453
125835,661878.8385136598
96597,734059.2483729954
55714,323558.48243055365
43445,685935.082242972
18885,423032.0737185692
24460,402899.549944501
135636,298748.53508709464
65425,562189.7768696438
80035,358289.0032952443
757,255514.9780859184
55794,279107.56534273416
75583,604716.1599048162
140803,388823.00900460774
127464,762327.706044968
147427,745698.448771216
76745,358117.78367779986
81873,490668.1482593662
60088,605473.6924536512
118077,378776.05800958653
133032,526466.351813251
39353,425188.785066899
6924,327850.31197223475
177790,887153.262403474
14460,342046.724321658
135018,631144.3493897755
25086,286346.8089781846
151866,420000.64769646304
14091,342724.38276059023
41468,286881.55836785166
23780,350165.83712557325
163943,546221.6049194081
39954,247552.022419916
91298,278150.943266382
133022,509665.62166806497
112905,372495.58601995837
3031,406305.34155456524
108858,490586.6443574252
182918,647060.4608990003
75250,522696.2410266096
15001,328704.73326499754
149777,324975.1068225392
129443,353420.4109952514
141931,363816.75355417456
87580,480327.06806839484
167133,771273.8448977964
169711,454385.85484326206
124770,492913.0366969941
125309,304119.8220526311
51851,302198.4974320209
2348,304048.45561651164
34073,569602.147167168
168660,631341.585669652
62854,343123.7272777518
149232,424672.0235345721
140562,410852.282585326
67157,342655.8341634682
17827,397060.66615009203
114840,378964.1666528403
172309,790339.4758873605
107561,364082.5715865512
30543,329205.0570428252
120787,502331.95689378947
143533,408327.92384493316
162152,466362.6849552641
37727,265900.58716381073
11635,304642.365337875
66434,378976.8974333762
48553,334269.86105538916
128970,484048.51983136823
115565,347225.69282176765
140365,463438.2743472754
174671,673278.4431997943
48780,269628.176893946
79106,531145.2808464931
45706,460982.26273498556
135239,478267.0945761714
115815,436860.89841902175
153519,559730.04421622
158283,484448.3192205045
6225,291944.2763915298
87176,338027.81987238117
180752,676182.970196948
151522,363864.37914836116
69449,451107.3285917045
12502,271169.419533632
89191,471793.4859298916
125287,354055.9159746347
17304,307883.32502114173
30165,281608.0989159562
17058,359868.2619337529
20663,382191.82514882897
109423,451945.4208075999
183758,686084.4917915061
98698,448096.6229447389
141522,411672.9954307464
41242,333872.54732952674
178038,685029.4638491997
166648,561566.2126263501
120887,491530.5712540023
26966,315769.8183861455
12628,288465.0324252278
135087,258150.3513663329
95146,534747.6800381755
174928,576413.3238399527
82043,423786.43522323086
139309,347957.5423679974
48112,295066.81723745517
145389,315647.3884281402
2330,218314.59214679158
49804,312770.1106358401
20406,243104.22481569642
42151,328345.9919840896
69480,408947.7268751112
23160,323685.8568978646
26454,262692.92574140755
128761,635797.8820273275
144239,936310.6648823284
126088,789540.6860041106
23456,296701.6900121594
147516,393276.98077526566
141556,415651.9632781677
117149,496787.39455266943
136679,485376.9478832546
143219,476728.92111458775
162607,535223.1503725792
92982,308906.5878220126
36666,358055.58513214474
94173,398247.69237664336
79979,377667.4774489663
132543,337931.3687111257
59606,433759.5100806558
70517,732766.8295806864
47091,492844.8211680961
94677,640893.4348696917
85329,393021.3507835667
64360,383840.9983601152
160420,490106.78618034406
140304,535925.8125609875
172954,629503.913935076
11743,346954.9561550362
114247,559008.3959301815
32808,301779.2980534503
123342,622325.0617125143
122387,490099.5367905743
26683,588086.4693392941
102950,353458.1179591805
95830,456438.4575629318
83132,477494.88647961983
38337,274110.90579426184
140743,601835.3570926008
32512,249216.5784178174
122599,672421.7040273965
112692,419950.572495896
21383,322152.5072568223
21297,307039.0901287898
46777,412617.9642906193
73057,430725.6632835907
44704,436801.7541679454
85546,698154.7996652839
22898,371919.2750191116
48797,390169.28334244655
124183,372599.14926616265
17694,275923.65171527665
123128,642134.3190765752
49066,386899.70963587647
13485,409126.06064844143
18646,333442.368173637
106303,314809.77416824165
35390,346321.1788886895
122473,403106.0617941831
170759,462268.5832989531
62306,403664.07050408947
35538,138400.15268734348
63498,386588.4461123414
170330,560918.6480501662
98863,399073.7490767486
58938,616523.4201215422
106681,469931.1117218074
155115,607838.5576423248
17785,352041.33290150977
146081,422216.0578937286
57607,1279335.4810274583
71097,290468.49060543627
159696,542197.8671937652
22632,229819.479449658
141299,658583.6904165117
160208,492276.5398179323
172371,677935.7741956657
116818,551216.0569122798
34768,597312.5789763666
49076,299557.7322369936
155430,566536.8711709648
20501,404173.3754436963
55868,287455.2955114953
129928,460775.1122051424
39224,384912.772252082
154624,497382.23459153203
61781,974007.0589498092
31249,363437.1601740027
17040,430040.4066444028
35963,308038.41787424276
180784,589963.4956035452
34727,305219.7520462299
143470,392154.996135536
183976,590402.9583086631
23846,331747.9214656116
119386,402735.55939507135
115579,434192.56002159696
139728,404724.2994646778
80206,480651.4522473952
8611,311695.05553124566
54214,305803.1977973836
73141,507136.6759152724
690,277875.97223693744
126244,482232.85256670427
127754,449964.42567806144
89333,345267.37526770384
109703,428553.6357366716
7721,311646.83736131154
41833,525415.3244995639
67293,289429.2961530752
53559,334902.64054122544
184968,575793.1427882817
81858,449054.3858005336
23985,305173.23775723466
2531,197318.09394360642
14703,304066.8015575363
70654,886676.6376102235
54700,283615.52320408873
167463,528254.1724747677
123163,423618.4631201565
14522,274365.8232442839
132870,295959.6428203953
78370,863904.9721606486
19284,401559.09488016256
55641,443611.0611033902
8410,291115.8736106376
47728,396020.4446931301
174934,657670.7438548782
36564,301994.7928124246
10425,363025.9273652466
171874,582287.4542332274
70271,588283.6536875298
18553,402912.4362101463
139490,332231.7041430443
142955,422129.55817460414
51587,571797.7562913012
185419,613272.7173831942
95587,470122.7841577192
41295,278135.67200297
156130,369761.787462838
127108,504984.22731999675
128230,316555.1575705931
113041,486188.9195886561
87214,482813.0985872612
128090,273650.44682829257
54861,339691.1496317213
124982,509135.561400285
32927,406986.02858303965
6370,292023.52130812505
31493,359188.94230970327
39851,258447.69725316993
168290,607728.5192356223
163389,513261.577737577
173333,767203.6962701385
182842,643205.368252888
162403,537790.2489014545
162906,419267.51822114113
4370,309214.6323666519
99824,536260.1976589466
122276,415918.2012318601
115627,450208.61383725813
100926,342685.82927654154
124231,447740.9297418359
8122,342585.301482874
69907,771760.5544869012
135366,493644.28616724414
31141,299055.15836074715
152814,383533.4310200808
108186,390459.4384505836
17263,261049.1349844114
16361,344996.73823458626
17469,299820.72739478573
13997,285698.17506994144
85116,328656.19094252895
52002,338684.9201937609
8580,429956.3428567323
64409,668823.2324117834
124462,930441.7934734419
13072,342749.3097615528
65226,292686.301792607
76619,324446.5092582232
74980,382181.20722414285
54150,262483.3018220501
11433,298351.92635092797
41386,269153.2257501206
57134,298917.51597141183
21320,342769.56639902585
138377,432299.85160474095
134000,363286.98466665647
136314,500935.5450770777
132658,465644.53617619234
148504,487424.89887645363
113805,443355.59029042005
71799,532542.5773741537
32066,384099.1410333662
121220,471805.2033282573
150491,420391.7741385019
101987,331713.9904101306
163498,407644.39645343286
122615,519244.70609050506
61283,325901.5520572716
135201,368605.341994321
133787,476983.78500187554
109922,342382.44270275277
51170,311131.3713328117
157859,426792.46776952676
94585,347029.758047065
101844,333971.3477961557
173185,719385.8745077047
131777,410195.3847228447
109162,521877.33683053445
103942,458281.6177271507
43501,449653.11312953185
75240,530022.1135618432
110336,433868.3016769814
118299,391689.79438636254
166359,523783.4427674262
120457,504049.6769875636
3094,413142.84644950967
155293,540779.9221320064
10951,277329.88502272253
121200,439636.1869607981
143054,352335.6029971119
97372,378620.65159755445
59141,237251.62765132403
61052,290132.7876474331
40404,413649.8538692312
49032,336315.4138154758
32575,231770.0922166232
125229,366673.24856049544
97333,384438.03475642385
4580,219503.8559427997
105966,466259.1262925169
140255,496225.40043934534
43504,323990.0083275944
54261,387928.5112556985
65456,300323.183354366
170191,420221.2383421626
23980,331690.89871529816
98610,329599.40845652064
12642,341546.57887415565
1282,165473.75799514656
42912,260196.64357021102
109512,357444.2161315824
36262,349884.6898769549
54222,272586.08022744115
165133,672989.164204679
117970,435642.8218147056
22526,340966.4451370937
32248,403837.5872137991
105368,546411.6542178957
22934,367032.53419830557
128556,454145.2726718876
134274,426562.45427855256
48960,434475.5459762777
72512,500680.7062467207
77648,370185.269420973
174251,663229.8359668916
182787,617818.5631375716
79221,389979.50740042474
154171,337768.4133197068
181466,686309.4195490074
87245,390964.5700095849
93102,449496.9642477039
217,359827.9751284638
83879,426703.5163240114
4817,184161.99541270128
5685,322634.10447674105
160664,451535.38008924364
123684,418842.8884514076
126264,571095.2539537569
127201,376111.9684657842
145933,726002.1899302108
16588,402690.4584930703
83630,482466.30279319786
49795,286009.78189943
46883,185860.55088536593
119346,297828.9275485241
129519,421998.73340783775
129528,492122.71442276886
108824,388902.06369990413
70038,720351.370834058
120369,489924.52425256645
91631,431097.62162909086
166272,457325.09128388367
84755,381010.25755878096
90451,548760.8065480436
18202,355146.0562345041
114005,515782.87986252335
143614,527509.1416454
96412,494945.36614387186
99745,411511.75087498396
142779,333321.62575619755
181274,622067.1496775036
74993,438708.33009463904
74646,365899.95706444024
35363,334551.31343927304
133592,474919.4875523664
154884,378097.16148216976
139442,339866.351568723
3458,325291.46229676466
162355,607244.7738251237
6417,409209.493660245
52841,503381.4661530058
72474,438331.6421027213
164641,809210.6507522141
172368,756416.0810411369
73442,463911.20979468897
7897,294057.2704816247
143503,414190.3539339513
153824,400433.0979017827
26384,291649.8400753257
52564,293187.418223237
97261,374030.59385405236
168848,408185.4246325997
146083,406930.61592605885
150065,517375.3399234361
107354,513181.46021112904
59556,302826.80082543235
43474,439259.43581685564
32720,368486.26952574
135382,573465.4654903001
81628,428095.7649339711
147056,454699.397896023
182593,643959.6043626253
9883,634652.8876185728
146445,538546.0431997512
1625,298143.06774034083
70542,499022.8175319319
7477,373132.5023847473
102267,510512.5687143666
180772,567909.5007420112
75658,439581.3985551742
4189,307407.8068863192
115293,421440.27557950275
165975,459328.3778566607
43160,333605.2662645193
131325,458783.957852154
65388,408424.9979463167
18201,360076.67436144024
135522,512530.60312549566
2779,335271.1985144621
107294,325727.12428891356
76005,433735.20711236726
111328,343957.60633873276
6427,292216.8427523712
109962,391673.59381564223
135768,522331.3151347979
141042,320776.32868106314
126733,356929.030138228
61829,331535.09935017384
126664,342726.1760723775
119597,564999.371427031
133093,448451.20812257315
121222,445295.46037909575
124198,416326.2870988257
58052,395779.7125198202
24006,280826.09720700467
91396,403175.5322276794
48520,356143.3220493691
28978,452890.0452169115
31698,511589.72706195473
55460,898021.5132844021
88172,474844.83468115487
22328,296089.76709903555
80947,323154.7661848632
166967,578138.8311810903
138173,367512.1794343601
134965,497243.0525968823
22773,357820.2802045214
134721,488637.9521898113
184039,631971.5074931784
151616,698266.0304538198
1002,266001.3893257225
157526,349784.7079549344
87064,362617.6433197557
59001,528849.555011023
52852,609895.8553813932
66552,810252.757578153
116609,358594.581626997
42238,474756.3314162478
22918,261733.03326054098
104313,478760.10460035084
59364,423610.590673627
95083,467678.0552206914
123389,519872.36196727894
143467,391728.9284732316
125146,304978.70201635704
77773,390378.41301676433
12729,381778.0797262176
91788,277101.3450874926
59498,438029.7512901881
79553,620374.0471314269
55894,360861.25204331044
89874,487337.1371140154
133507,348513.53527121514
147804,381701.3497463106
53292,363194.3724088097
31208,363503.57797109097
25462,316355.9214604412
166087,853892.1490074273
18313,466357.5125998518
45563,315646.59027047706
47037,280174.8132085569
165340,542459.0461468727
79899,367453.0316589597
2107,354278.86470884434
68650,400194.2078999256
141550,398766.9317347538
57483,296275.2185741997
68149,316478.5766273212
